鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
岡山區,房地(土地+建物)+車位,高雄市岡山區埔路１７７巷２６號三樓,26.47,,鄉村區,乙種建築用地,1090329,土地1建物1車位1,三層,005,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1100623,91.66,3,2,2,有,有,5350000,54623,一樓平面,14.77,1150000,,RPSPMLNJRHGGFFE58DA,52.01,4.28,0.0,有,
岡山區,房地(土地+建物)+車位,高雄市岡山區埔路１７７巷２６號四樓,26.47,,鄉村區,乙種建築用地,1090418,土地1建物1車位1,四層,005,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1100623,91.66,3,2,2,有,有,5250000,53323,一樓平面,14.77,1150000,,RPTPMLNJRHGGFFE68DA,52.01,4.28,0.0,有,
岡山區,房地(土地+建物)+車位,高雄市岡山區埔路１７７巷２６號五樓,26.47,,鄉村區,乙種建築用地,1090629,土地1建物1車位1,五層,005,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1100623,91.66,3,2,2,有,有,5250000,53323,一樓平面,14.77,1150000,,RPUPMLNJRHGGFFE78DA,52.01,4.28,0.0,有,
岡山區,房地(土地+建物),高雄市岡山區埔路１７７巷２６號二樓之１,16.36,,鄉村區,乙種建築用地,1081223,土地1建物1車位0,二層,005,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1100623,55.4,2,2,1,有,有,2850000,51444,,0.0,0,,RPVPMLNJRHGGFFE88DA,36.44,3.88,0.0,有,
岡山區,房地(土地+建物),高雄市岡山區埔路１７７巷２６號三樓之１,16.36,,鄉村區,乙種建築用地,1081214,土地1建物1車位0,三層,005,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1100623,55.4,2,2,1,有,有,3060000,55235,,0.0,0,,RPWPMLNJRHGGFFE98DA,36.44,3.88,0.0,有,
岡山區,房地(土地+建物),高雄市岡山區埔路１７７巷２６號四樓之１,16.36,,鄉村區,乙種建築用地,1090322,土地1建物1車位0,四層,005,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1100623,55.4,2,2,1,有,有,3000000,54152,,0.0,0,,RPOQMLNJRHGGFFE28DA,36.44,3.88,0.0,有,
岡山區,房地(土地+建物),高雄市岡山區埔路１７７巷２６號五樓之１,16.36,,鄉村區,乙種建築用地,1081109,土地1建物1車位0,五層,005,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1100623,55.4,2,2,1,有,有,3050000,55054,,0.0,0,,RPPQMLNJRHGGFFE38DA,36.44,3.88,0.0,有,
岡山區,房地(土地+建物),高雄市岡山區埔路１７７巷２６號二樓之２,16.36,,鄉村區,乙種建築用地,1081201,土地1建物1車位0,二層,005,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1100623,55.4,2,2,1,有,有,2850000,51444,,0.0,0,,RPRQMLNJRHGGFFE58DA,36.44,3.88,0.0,有,
岡山區,房地(土地+建物),高雄市岡山區埔路１７７巷２６號二樓之３,23.38,,鄉村區,乙種建築用地,1090516,土地1建物1車位0,二層,005,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1100623,80.92,3,2,2,有,有,4250000,52521,,0.0,0,,RPUQMLNJRHGGFFE88DA,54.07,5.22,0.0,有,
岡山區,房地(土地+建物)+車位,高雄市岡山區埔路１７７巷２６號三樓之３,27.59,,鄉村區,乙種建築用地,1090614,土地1建物1車位1,三層,005,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1100623,95.69,3,2,2,有,有,5500000,55610,一樓平面,14.77,1000000,,RPWQMLNJRHGGFFE09DA,54.07,5.22,0.0,有,
岡山區,房地(土地+建物),高雄市岡山區埔路１７７巷２６號五樓之３,23.38,,鄉村區,乙種建築用地,1090425,土地1建物1車位0,五層,005,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1100623,80.92,3,2,2,有,有,4550000,56228,,0.0,0,,RPXQMLNJRHGGFFE56DA,54.07,5.22,0.0,有,
橋頭區,房地(土地+建物),高雄市橋頭區甲昌路華豐巷２７號,79.0,,鄉村區,乙種建築用地,1100723,土地2建物1車位0,全,002,透天厝,住商用,加強磚造,0660811,77.92,5,2,3,有,無,8820000,113193,,0.0,0,全棟房屋翻新含裝潢費；其他增建；,RPVNMLSJRHGGFFE56DA,77.92,0.0,0.0,無,023
鳳山區,房地(土地+建物),高雄市鳳山區文龍路１３號,88.55,都市：其他:第三之二種住宅區,,,1100724,土地1建物1車位0,全,005,透天厝,店舖、住宅、停車空間、樓梯間,鋼筋混凝土,0931016,274.45,5,2,5,有,無,33380000,121625,,0.0,0,頂樓加蓋；,RPRQMLQLPHGGFGE98DA,234.09,40.36,0.0,無,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區福誠三街８３號十一樓,31.94,都市：其他:第三之一種住宅區,,,1100814,土地1建物1車位1,十一層,015,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1020901,218.42000000000002,3,2,2,有,有,16900000,77374,坡道平面,16.58,0,,RPRNMLOKQHGGFGE48DA,113.1,17.8,0.0,有,024
鳳山區,房地(土地+建物),高雄市鳳山區安寧街２巷１２之３號,26.98,都市：其他:第三之一種住宅區,,,1100703,土地1建物1車位0,四層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691222,73.53,3,2,1,有,無,2800000,38080,,0.0,0,,RPQOMLNLQHGGFGE48DA,73.53,0.0,0.0,無,
鳳山區,房地(土地+建物),高雄市鳳山區文建街１７７巷１號,109.69,都市：其他:第三之一種住宅區,,,1100701,土地3建物1車位0,全,005,透天厝,停車空間、集合住宅、樓梯間,鋼筋混凝土造,0991031,356.34,6,2,6,有,無,28800000,80822,,0.0,0,,RPQNMLOLQHGGFGE48DA,333.08,23.26,0.0,有,
鳳山區,土地,竹子腳段122-10地號,28.0,都市：其他:道路用地,,,1100813,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1800000,64286,,0.0,0,包含公共設施保留地用地；,RPQOMLPLQHGGFGE68DA,0.0,0.0,0.0,無,
大樹區,土地,水寮段241地號,295.59,,一般農業區,農牧用地,1100825,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,4060,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；農作物；,RPWOMLPLQHGGFGE66DA,0.0,0.0,0.0,無,
鳳山區,房地(土地+建物),高雄市鳳山區五甲二路５５８號,111.0,都市：其他:第三之一種住宅區,,,1100817,土地1建物1車位0,全,004,透天厝,住商用,加強磚造,0650228,235.99,0,0,0,無,無,19800000,83902,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLRLQHGGFGE09DA,235.99,0.0,0.0,無,
鳳山區,房地(土地+建物),高雄市鳳山區正義街１６巷２號五樓,12.9,都市：其他:道路用地,,,1100822,土地2建物1車位0,五層,014,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870520,113.1,3,2,2,有,有,5500000,48630,,0.0,0,,RPWOMLLJRHGGFGE78DA,68.84,12.41,0.0,有,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳東路６０５號六樓,24.73,都市：其他:第三之一種住宅區,,,1100818,土地1建物1車位1,六層,016,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850110,211.71,5,2,2,有,有,8500000,40149,坡道平面,0.0,0,,RPSNMLNJRHGGFGE48DA,135.44,15.81,0.0,有,
鳳山區,房地(土地+建物),高雄市鳳山區國泰路二段４５巷１之２號,26.9,都市：其他:第三之一種住宅區,,,1100811,土地1建物1車位0,三層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701230,73.65,3,2,2,有,有,2200000,29871,,0.0,0,實際金流5萬，215萬為贈與金額親友、員工、共有人或其他特殊關係間之交易；,RPUNMLQJRHGGFGE98DA,73.65,0.0,0.0,無,
鳳山區,房地(土地+建物),高雄市鳳山區凱旋路３０３號九樓,15.5,都市：其他:第三之一種住宅區,,,1100818,土地1建物1車位0,九層,015,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811028,136.8,3,2,1,有,有,5380000,39327,,0.0,0,,RPOOMLRJRHGGFGE58DA,94.69,14.81,0.0,有,025
鳳山區,房地(土地+建物)+車位,高雄市鳳山區福誠三街９７號六樓,25.0,都市：其他:第三之一種住宅區,,,1100816,土地1建物1車位1,六層,015,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1020901,165.95999999999998,3,2,2,有,有,14000000,84358,坡道平面,16.58,0,,RPQOMLRJRHGGFGE78DA,83.21,14.0,0.0,有,026
鳳山區,房地(土地+建物)+車位,高雄市鳳山區和德街１５９號十三樓,13.31,都市：其他:第三之一種住宅區,,,1100701,土地2建物1車位1,十三層,023,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1091210,107.87,1,1,1,有,有,7000000,64204,坡道平面,25.32,1700000,贈送momo紅利金25萬元,RPSOMLRJRHGGFGE98DA,40.19,13.55,0.0,有,
鳳山區,土地,文山段156-1地號,48.0,都市：其他:第三之一種住宅區,,,1100825,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1891000,39396,,0.0,0,地清或未辦繼承標售；,RPQPMLRJRHGGFGE88DA,0.0,0.0,0.0,無,
大樹區,房地(土地+建物),高雄市大樹區姑山路７３號,77.42,,鄉村區,乙種建築用地,1100826,土地2建物1車位0,全,002,透天厝,住家用,加強磚造,0770920,60.8,3,1,2,有,無,1500000,24671,,0.0,0,,RPRPMLRJRHGGFGE98DA,56.0,4.8,0.0,無,
大樹區,房地(土地+建物),高雄市大樹區九大路４８０號,89.23,都市：其他:住宅區,,,1100815,土地1建物1車位0,全,003,透天厝,住商用,鋼筋混凝土造,0760106,155.7,5,3,6,有,無,5800000,37251,,0.0,0,壹樓空地2F+3F+4F+鐵皮屋頂樓加蓋；其他增建；,RPXPMLRJRHGGFGE96DA,155.7,0.0,0.0,無,
鳳山區,房地(土地+建物),高雄市鳳山區國富路２１巷１弄６之４號,27.0,都市：其他:第三之一種住宅區,,,1100716,土地1建物1車位0,五層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690927,73.53,3,2,1,有,無,2960000,40256,,0.0,0,含傢俱.管理費每月200元陽台外推；,RPSPMLSJRHGGFGE56DA,73.53,0.0,0.0,無,027
大樹區,房地(土地+建物),高雄市大樹區三和路１３８之１８號九樓之２,20.6,,一般農業區,丙種建築用地,1100813,土地3建物1車位0,九層,010,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821116,44.980000000000004,1,1,1,有,有,1280000,28457,,0.0,0,,RPTPMLSJRHGGFGE66DA,28.8,2.8,0.0,有,
鳳山區,房地(土地+建物),高雄市鳳山區八德路３８０號,10.38,都市：其他:第二之五種商業區,,,1100826,土地1建物1車位0,一層，見其他登記事項,015,住宅大樓(11層含以上有電梯),店舖、集合住宅、外廊、門廊,鋼筋混凝土,1010901,112.65,2,1,2,有,有,12000000,106525,,0.0,0,,RPOOMLTJRHGGFGE78DA,76.27,4.71,0.0,有,028
杉林區,土地,司馬段879地號,1965.51,,鄉村區,乙種建築用地,1100818,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,1018,,0.0,0,,RPPNMLKKRHGGFHE08DA,0.0,0.0,0.0,無,
仁武區,房地(土地+建物),高雄市仁武區大正二街７號,76.68,都市：其他:第二種住宅區,,,1100503,土地1建物1車位0,全,004,透天厝,住宅,鋼筋混凝土,1100304,191.36,5,2,6,有,無,17000000,88838,,0.0,0,,RPPPMLQJNHGGFIE48DA,173.14,18.22,0.0,無,
仁武區,房地(土地+建物),高雄市仁武區大正路３１６號,77.12,都市：其他:第二種住宅區,,,1100718,土地1建物1車位0,全,003,透天厝,住宅,鋼筋混凝土,1100304,171.16,5,2,5,有,無,16500000,96401,,0.0,0,,RPTOMLKLPHGGFIE58DA,163.22,7.94,0.0,無,
鳥松區,土地,圓山段456地號,825.0,都市：其他:第二種住宅區,,,1100514,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,80000000,96970,,0.0,0,,RPXNMLNKQHGGFIE56DA,0.0,0.0,0.0,無,
鳥松區,房地(土地+建物),高雄市鳥松區松埔北巷４之４１號十四樓之２,16.79,,鄉村區,乙種建築用地,1100808,土地2建物1車位0,十四層,016,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840915,74.13,2,1,1,有,有,2050000,27654,,0.0,0,含傢俱設備費；,RPRPMLTJQHGGFIE66DA,50.79,5.84,0.0,有,
大社區,房地(土地+建物)+車位,高雄市大社區翠屏路１５５巷２號三樓之２,25.45,都市：其他:住宅區(住二),,,1100820,土地1建物1車位1,三層,008,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0861205,148.29,4,2,2,有,有,5450000,36752,坡道機械,0.0,0,,RPWOMLMJRHGGFIE09DA,90.44,14.5,0.0,有,
仁武區,房地(土地+建物),高雄市仁武區名山二街１１０號,78.85,都市：其他:第二種住宅區,,,1100731,土地1建物1車位0,全,003,透天厝,住宅,鋼筋混凝土,1100520,172.34,4,2,3,有,無,16600000,96321,,0.0,0,,RPTNMLNJRHGGFIE78DA,165.54,6.8,0.0,無,
鳥松區,房地(土地+建物),高雄市鳥松區仁德路４８號,88.0,都市：其他:住宅區(住一),,,1100807,土地1建物1車位0,全,003,透天厝,住宅,鋼筋混凝土,1080424,174.7,4,2,4,有,無,13800000,78993,,0.0,0,,RPTOMLQJRHGGFIE56DA,158.0,16.7,0.0,無,029
仁武區,土地,赤南段24地號,441.04,都市：其他:第三種住宅區。,,,1100507,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,48030000,108902,,0.0,0,未登記建物；,RPPOMLSJRHGGFIE98DA,0.0,0.0,0.0,無,
仁武區,房地(土地+建物),高雄市仁武區慈勇一街２０號,162.71,都市：其他:第三種住宅區。,,,1100823,土地1建物1車位0,全,004,透天厝,住宅,鋼筋混凝土造,1090730,371.82,5,3,6,有,無,30600000,82298,,0.0,0,,RPTOMLSJRHGGFIE76DA,355.96,15.86,0.0,有,
仁武區,土地,仁勇段40地號,379.02,都市：其他:第三種住宅區。,,,1100623,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,38500000,101578,,0.0,0,,RPUOMLSJRHGGFIE86DA,0.0,0.0,0.0,無,
路竹區,土地,頂寮段1124地號,263.06,,鄉村區,乙種建築用地,1100823,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,7603,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLOLQHGGFJE78DA,0.0,0.0,0.0,無,
阿蓮區,土地,崑崙段27地號,813.98,,特定農業區,農牧用地,1100826,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,700000,860,,0.0,0,,RPPNMLTJRHGGFJE09DA,0.0,0.0,0.0,無,030
阿蓮區,土地,復安段1429地號,69.78,,一般農業區,農牧用地,1100830,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,735000,10533,,0.0,0,占用買賣。親友、員工、共有人或其他特殊關係間之交易；,RPQNMLTJRHGGFJE56DA,0.0,0.0,0.0,無,
茄萣區,房地(土地+建物),高雄市茄萣區民治路２７４號,73.0,都市：其他:住宅區,,,1100812,土地1建物1車位0,全,003,透天厝,住商用,鋼筋混凝土造,0800801,167.2,3,2,2,有,無,5100000,30502,,0.0,0,增值稅由買方負擔,RPQNMLLKRHGGFJE48DA,149.55,17.65,0.0,無,
路竹區,土地,三爺段823地號,110.67,,鄉村區,乙種建築用地,1100902,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,9036,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLMJRHGGFJE68DA,0.0,0.0,0.0,無,
美濃區,土地,龍中段1110-1地號,108.0,,特定農業區,甲種建築用地,1100816,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1000000,9259,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLTJRHGGFKE66DA,0.0,0.0,0.0,無,
美濃區,房地(土地+建物),高雄市美濃區中正路二段２１７之５，２１７之６號,303.0,,特定農業區,農牧用地,1100818,土地1建物1車位0,一層，二層,002,農舍,農舍,鋼鐵造（二層）．加強磚造（地面層）,0830805,285.03,2,2,2,有,無,9410000,,,0.0,0,含仲介費410000元；,RPRNMLTJRHGGFKE76DA,285.03,0.0,0.0,無,
六龜區,房地(土地+建物),高雄市六龜區尾庄５５之１２號,109.09,,一般農業區,甲種建築用地,1100703,土地1建物1車位0,全,002,透天厝,住家用,加強磚造,0821001,119.2,3,2,2,有,無,1360000,11409,,0.0,0,含仲介費；含地政士服務費；其他；其他增建；,RPPNMLKKRHGGFKE38DA,119.2,0.0,0.0,無,
美濃區,土地,成功段1047地號,3381.15,,一般農業區,農牧用地,1100817,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4220000,1248,,0.0,0,,RPQNMLSJRHGGFKE56DA,0.0,0.0,0.0,無,
大寮區,房地(土地+建物),高雄市大寮區內坑路９之８號,560.73,都市：其他:乙種工業區,,,1100722,土地5建物2車位0,一層,001,工廠,工業用,鋼造,0830205,300.02,0,0,0,無,無,24200000,,,0.0,0,,RPSOMLMKQHGGFLE98DA,300.02,0.0,0.0,無,
林園區,房地(土地+建物),高雄市林園區溪州一路３１３號,93.0,都市：其他:道路,,,1100721,土地2建物1車位0,全,002,透天厝,住商用,鋼筋混凝土造,0721210,101.86,4,3,3,有,無,4480000,43982,,0.0,0,其他增建；,RPSOMLLMQHGGFLE09DA,101.86,0.0,0.0,無,
林園區,土地,港子埔段1328地號,891.0,都市：其他:住宅區,,,1100724,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15000000,16835,,0.0,0,1.1382-1地號為道路用地買賣價格新台幣99972元2.1382.1382-2地號以每坪82237成交，合計新台幣14900028元,RPUNMLRJRHGGFLE96DA,0.0,0.0,0.0,無,
大寮區,房地(土地+建物),高雄市大寮區仁勇路８７號,77.7,都市：其他:第二種住宅區,,,1100818,土地1建物1車位0,全,003,透天厝,住宅、樓梯間,鋼筋混凝土造,1030901,165.37,4,2,3,有,無,13000000,78612,,0.0,0,其他增建；,RPUOMLSJRHGGFLE17DA,157.13,8.24,0.0,無,031
大寮區,房地(土地+建物),高雄市大寮區大同街３７３號六樓,15.21,都市：其他:住宅區,,,1100820,土地1建物1車位0,六層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850430,94.68,3,2,2,有,有,2500000,26405,,0.0,0,,RPVOMLSJRHGGFLE27DA,49.33,23.64,0.0,有,
前鎮區,土地,仁愛段398-66地號,40.0,都市：其他:第三種商業區,,,1100826,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1440000,36000,,0.0,0,政府機關標讓售；,RPVNMLTJRHGGFCE09EA,0.0,0.0,0.0,無,
前鎮區,房地(土地+建物),高雄市前鎮區桂林街５８巷３９號,33.0,都市：其他:第三種住宅區。,,,1100722,土地1建物1車位0,全,004,透天厝,住家用,鋼筋混凝土造,0770201,101.03,4,4,1,有,無,2500000,24745,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPOMLTJRHGGFCE58EA,81.6,19.44,0.0,無,
大寮區,土地,農場段17地號,97.17,都市：其他:農業區,,,1100819,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2213533,22780,,0.0,0,政府機關標讓售；,RPVNMLSJRHGGFLE17DA,0.0,0.0,0.0,無,
大寮區,土地,赤崁段潮州寮小段6158地號,747.11,都市：其他:農業區,,,1100806,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4700000,6291,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLNKRHGGFLE78DA,0.0,0.0,0.0,無,
鼓山區,房地(土地+建物)+車位,高雄市鼓山區河西一路１４４３號十一樓,16.24,都市：其他:特定第五種住宅區,,,1100731,土地1建物1車位1,十一層,015,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960510,123.35,3,2,2,有,有,10560000,81321,坡道機械,8.25,1200000,,RPXOMLTJRHGGFAE56EA,66.35,11.98,0.0,有,
